,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,255,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
23,255,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
24,255,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
25,255,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
26,255,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27,255,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
28,255,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
29,255,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
30,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,255,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
35,255,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
36,255,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
37,255,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
38,255,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
39,255,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
40,255,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
41,255,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
42,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,255,1.0,1.0,3.0,6.0,3.0,6.0,07_phone.jpg,06_slipper.jpg,6.0,3.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,right,0.9254999999999991,pre,High,,,,,,,,,down
50,255,2.0,1.0,3.0,4.0,3.0,4.0,07_phone.jpg,01_scarf.jpg,4.0,3.0,3.0,3.0,07_phone.jpg,0.0,0.0,1.0,left,0.661000000000001,pre,0,,,,,,,,,down
51,255,3.0,1.0,1.0,4.0,1.0,4.0,04_satellite_dish.jpg,01_scarf.jpg,4.0,1.0,4.0,4.0,01_scarf.jpg,1.0,3.0,0.0,right,1.194500000000005,pre,Low,,,,,,,,,down
52,255,4.0,1.0,5.0,7.0,5.0,7.0,03_dress.jpg,05_hat.jpg,7.0,5.0,5.0,5.0,03_dress.jpg,0.0,3.0,0.0,left,1.014999999999986,pre,High,,,,,,,,,down
53,255,5.0,1.0,6.0,2.0,6.0,2.0,06_slipper.jpg,02_radio.jpg,6.0,2.0,2.0,2.0,02_radio.jpg,0.0,3.0,0.0,right,0.8467999999970741,pre,Med,,,,,,,,,down
54,255,6.0,1.0,2.0,1.0,2.0,1.0,02_radio.jpg,04_satellite_dish.jpg,2.0,1.0,1.0,1.0,04_satellite_dish.jpg,0.0,0.0,1.0,right,0.33560000000147705,pre,0,,,,,,,,,down
55,255,7.0,1.0,5.0,6.0,5.0,6.0,03_dress.jpg,06_slipper.jpg,6.0,5.0,5.0,5.0,03_dress.jpg,0.0,0.0,1.0,left,0.71079999999705,pre,0,,,,,,,,,down
56,255,8.0,1.0,2.0,3.0,2.0,3.0,02_radio.jpg,07_phone.jpg,3.0,2.0,2.0,2.0,02_radio.jpg,0.0,0.0,1.0,left,1.093300000004433,pre,0,,,,,,,,,down
57,255,9.0,1.0,4.0,5.0,4.0,5.0,01_scarf.jpg,03_dress.jpg,5.0,4.0,5.0,5.0,03_dress.jpg,1.0,1.0,1.0,right,0.523800000004484,pre,0,,,,,,,,,down
58,255,10.0,1.0,1.0,6.0,1.0,6.0,04_satellite_dish.jpg,06_slipper.jpg,6.0,1.0,6.0,6.0,06_slipper.jpg,1.0,3.0,0.0,right,0.6626999999955381,pre,Med,,,,,,,,,down
59,255,11.0,1.0,2.0,4.0,2.0,4.0,02_radio.jpg,01_scarf.jpg,4.0,2.0,4.0,4.0,01_scarf.jpg,1.0,3.0,0.0,right,0.8960000000000151,pre,Low,,,,,,,,,down
60,255,12.0,1.0,3.0,7.0,3.0,7.0,07_phone.jpg,05_hat.jpg,7.0,3.0,7.0,7.0,05_hat.jpg,1.0,3.0,0.0,right,0.842600000001482,pre,High,,,,,,,,,down
61,255,13.0,1.0,5.0,4.0,5.0,4.0,03_dress.jpg,01_scarf.jpg,5.0,4.0,5.0,5.0,03_dress.jpg,1.0,1.0,1.0,left,0.7936000000015041,pre,0,,,,,,,,,down
62,255,14.0,1.0,7.0,6.0,7.0,6.0,05_hat.jpg,06_slipper.jpg,7.0,6.0,7.0,7.0,05_hat.jpg,1.0,1.0,1.0,left,0.672299999997051,pre,0,,,,,,,,,down
