,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,264,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
15,264,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
16,264,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
17,264,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
18,264,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
19,264,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20,264,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
21,264,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
22,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,264,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27,264,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
28,264,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
