,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,129,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
15,129,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
16,129,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
17,129,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
18,129,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
19,129,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20,129,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
21,129,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
22,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,129,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27,129,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
28,129,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
29,129,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
30,129,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
31,129,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
32,129,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
33,129,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
34,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,129,1.0,1.0,3.0,6.0,3.0,6.0,01_scarf.jpg,04_satellite_dish.jpg,6.0,3.0,6.0,6.0,04_satellite_dish.jpg,1.0,3.0,0.0,right,0.9463999999761651,0.0,High,,,,,,,,,down
42,129,2.0,1.0,7.0,5.0,7.0,5.0,07_phone.jpg,03_dress.jpg,7.0,5.0,5.0,5.0,03_dress.jpg,0.0,3.0,0.0,right,1.380299999952399,0.0,High,,,,,,,,,down
43,129,3.0,1.0,7.0,1.0,7.0,1.0,07_phone.jpg,02_radio.jpg,7.0,1.0,7.0,7.0,07_phone.jpg,1.0,3.0,0.0,left,1.548999999999978,0.0,0,,,,,,,,,down
44,129,4.0,1.0,6.0,7.0,6.0,7.0,04_satellite_dish.jpg,07_phone.jpg,7.0,6.0,6.0,6.0,04_satellite_dish.jpg,0.0,0.0,1.0,left,1.278899999976147,0.0,0,,,,,,,,,down
45,129,5.0,1.0,1.0,6.0,1.0,6.0,02_radio.jpg,04_satellite_dish.jpg,6.0,1.0,6.0,6.0,04_satellite_dish.jpg,1.0,3.0,0.0,right,1.431699999928469,0.0,Med,,,,,,,,,down
46,129,6.0,1.0,4.0,7.0,4.0,7.0,06_slipper.jpg,07_phone.jpg,7.0,4.0,7.0,7.0,07_phone.jpg,1.0,3.0,0.0,right,0.995399999976143,0.0,High,,,,,,,,,down
