,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,119,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20,119,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
21,119,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
22,119,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
23,119,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
24,119,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
25,119,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
26,119,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
27,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,119,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
32,119,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
33,119,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
34,119,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
35,119,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
36,119,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
37,119,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
38,119,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
39,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,119,1.0,1.0,2.0,3.0,2.0,3.0,06_slipper.jpg,03_dress.jpg,3.0,2.0,2.0,2.0,06_slipper.jpg,0.0,0.0,1.0,left,0.694000000000016,0.0,0,,,,,,,,,down
47,119,2.0,1.0,4.0,5.0,4.0,5.0,02_radio.jpg,05_hat.jpg,5.0,4.0,5.0,5.0,05_hat.jpg,1.0,1.0,1.0,right,1.061999999999955,0.0,0,,,,,,,,,down
48,119,3.0,1.0,3.0,6.0,3.0,6.0,03_dress.jpg,04_satellite_dish.jpg,6.0,3.0,6.0,6.0,04_satellite_dish.jpg,1.0,3.0,0.0,right,0.9329999999999921,0.0,High,,,,,,,,,down
49,119,4.0,1.0,6.0,1.0,6.0,1.0,04_satellite_dish.jpg,01_scarf.jpg,6.0,1.0,6.0,6.0,04_satellite_dish.jpg,1.0,3.0,0.0,left,1.312999999999988,0.0,Med,,,,,,,,,down
50,119,5.0,1.0,7.0,2.0,7.0,2.0,07_phone.jpg,06_slipper.jpg,7.0,2.0,7.0,7.0,07_phone.jpg,1.0,3.0,0.0,left,1.6449999999999811,0.0,Med,,,,,,,,,down
51,119,6.0,1.0,6.0,4.0,6.0,4.0,04_satellite_dish.jpg,02_radio.jpg,6.0,4.0,6.0,6.0,04_satellite_dish.jpg,1.0,3.0,0.0,left,0.9909999999999851,0.0,High,,,,,,,,,down
52,119,7.0,1.0,3.0,2.0,3.0,2.0,03_dress.jpg,06_slipper.jpg,3.0,2.0,2.0,2.0,06_slipper.jpg,0.0,0.0,1.0,right,1.134000000000014,0.0,0,,,,,,,,,down
53,119,8.0,1.0,5.0,4.0,5.0,4.0,05_hat.jpg,02_radio.jpg,5.0,4.0,5.0,5.0,05_hat.jpg,1.0,1.0,1.0,left,1.550999999999987,0.0,0,,,,,,,,,down
54,119,9.0,1.0,5.0,1.0,5.0,1.0,05_hat.jpg,01_scarf.jpg,5.0,1.0,5.0,5.0,05_hat.jpg,1.0,3.0,0.0,left,1.492000000000018,0.0,Low,,,,,,,,,down
55,119,10.0,1.0,5.0,6.0,5.0,6.0,05_hat.jpg,04_satellite_dish.jpg,6.0,5.0,5.0,5.0,05_hat.jpg,0.0,0.0,1.0,left,1.9289999999999732,0.0,0,,,,,,,,,down
56,119,11.0,1.0,7.0,1.0,7.0,1.0,07_phone.jpg,01_scarf.jpg,7.0,1.0,7.0,7.0,07_phone.jpg,1.0,3.0,0.0,left,2.288000000000011,0.0,0,,,,,,,,,down
57,119,12.0,1.0,5.0,7.0,5.0,7.0,05_hat.jpg,07_phone.jpg,7.0,5.0,7.0,7.0,07_phone.jpg,1.0,3.0,0.0,right,0.9519999999999981,0.0,High,,,,,,,,,down
58,119,13.0,1.0,3.0,4.0,3.0,4.0,03_dress.jpg,02_radio.jpg,4.0,3.0,3.0,3.0,03_dress.jpg,0.0,0.0,1.0,left,1.45799999999997,0.0,0,,,,,,,,,down
59,119,14.0,1.0,1.0,3.0,1.0,3.0,01_scarf.jpg,03_dress.jpg,3.0,1.0,3.0,3.0,03_dress.jpg,1.0,3.0,0.0,right,2.242999999999995,0.0,Low,,,,,,,,,down
60,119,15.0,1.0,4.0,3.0,4.0,3.0,02_radio.jpg,03_dress.jpg,4.0,3.0,,,,,2.0,1.0,,,0.0,0,,,,,,,,,down
61,119,16.0,1.0,6.0,7.0,6.0,7.0,04_satellite_dish.jpg,07_phone.jpg,7.0,6.0,6.0,6.0,04_satellite_dish.jpg,0.0,0.0,1.0,left,0.672000000000025,0.0,0,,,,,,,,,down
62,119,17.0,1.0,2.0,5.0,2.0,5.0,06_slipper.jpg,05_hat.jpg,5.0,2.0,5.0,5.0,05_hat.jpg,1.0,3.0,0.0,right,0.540999999999996,0.0,Low,,,,,,,,,down
63,119,18.0,1.0,2.0,6.0,2.0,6.0,06_slipper.jpg,04_satellite_dish.jpg,6.0,2.0,6.0,6.0,04_satellite_dish.jpg,1.0,3.0,0.0,right,0.748999999999966,0.0,Med,,,,,,,,,down
64,119,19.0,1.0,7.0,6.0,7.0,6.0,07_phone.jpg,04_satellite_dish.jpg,7.0,6.0,6.0,6.0,04_satellite_dish.jpg,0.0,0.0,1.0,right,1.012999999999976,0.0,0,,,,,,,,,down
65,119,20.0,1.0,6.0,5.0,6.0,5.0,04_satellite_dish.jpg,05_hat.jpg,6.0,5.0,5.0,5.0,05_hat.jpg,0.0,0.0,1.0,right,1.127000000000009,0.0,0,,,,,,,,,down
