,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,262,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
19,262,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
20,262,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
21,262,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
22,262,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23,262,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
24,262,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
25,262,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
26,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,262,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
31,262,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
32,262,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
33,262,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
34,262,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
35,262,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
36,262,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
37,262,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
38,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,262,1.0,1.0,7.0,6.0,7.0,6.0,05_hat.jpg,07_phone.jpg,7.0,6.0,7.0,7.0,05_hat.jpg,1.0,1.0,1.0,left,0.882999999999981,pre,0,,,,,,,,,up
46,262,2.0,1.0,5.0,6.0,5.0,6.0,02_radio.jpg,07_phone.jpg,6.0,5.0,6.0,6.0,07_phone.jpg,1.0,1.0,1.0,right,0.959199999988072,pre,0,,,,,,,,,up
47,262,3.0,1.0,3.0,6.0,3.0,6.0,04_satellite_dish.jpg,07_phone.jpg,6.0,3.0,3.0,3.0,04_satellite_dish.jpg,0.0,3.0,0.0,left,1.29019999998809,pre,High,,,,,,,,,up
48,262,4.0,1.0,6.0,5.0,6.0,5.0,07_phone.jpg,02_radio.jpg,6.0,5.0,5.0,5.0,02_radio.jpg,0.0,0.0,1.0,right,1.5672999999820831,pre,0,,,,,,,,,up
49,262,5.0,1.0,2.0,6.0,2.0,6.0,03_dress.jpg,07_phone.jpg,6.0,2.0,6.0,6.0,07_phone.jpg,1.0,3.0,0.0,right,1.010800000011954,pre,Med,,,,,,,,,up
50,262,6.0,1.0,5.0,2.0,5.0,2.0,02_radio.jpg,03_dress.jpg,5.0,2.0,2.0,2.0,03_dress.jpg,0.0,3.0,0.0,right,1.249900000005936,pre,Low,,,,,,,,,up
51,262,7.0,1.0,7.0,4.0,7.0,4.0,05_hat.jpg,06_slipper.jpg,7.0,4.0,7.0,7.0,05_hat.jpg,1.0,3.0,0.0,left,0.672800000011875,pre,High,,,,,,,,,up
52,262,8.0,1.0,6.0,7.0,6.0,7.0,07_phone.jpg,05_hat.jpg,7.0,6.0,6.0,6.0,07_phone.jpg,0.0,0.0,1.0,left,1.066299999982106,pre,0,,,,,,,,,up
53,262,9.0,1.0,2.0,7.0,2.0,7.0,03_dress.jpg,05_hat.jpg,7.0,2.0,7.0,7.0,05_hat.jpg,1.0,3.0,0.0,right,1.051200000017843,pre,Med,,,,,,,,,up
54,262,10.0,1.0,5.0,4.0,5.0,4.0,02_radio.jpg,06_slipper.jpg,5.0,4.0,5.0,5.0,02_radio.jpg,1.0,1.0,1.0,left,0.7233000000119311,pre,0,,,,,,,,,up
55,262,11.0,1.0,3.0,4.0,3.0,4.0,04_satellite_dish.jpg,06_slipper.jpg,4.0,3.0,3.0,3.0,04_satellite_dish.jpg,0.0,0.0,1.0,left,0.849400000005971,pre,0,,,,,,,,,up
56,262,12.0,1.0,1.0,7.0,1.0,7.0,01_scarf.jpg,05_hat.jpg,7.0,1.0,7.0,7.0,05_hat.jpg,1.0,3.0,0.0,right,0.6346000000238511,pre,Med,,,,,,,,,up
57,262,13.0,1.0,2.0,3.0,2.0,3.0,03_dress.jpg,04_satellite_dish.jpg,3.0,2.0,3.0,3.0,04_satellite_dish.jpg,1.0,1.0,1.0,right,1.128299999982118,pre,0,,,,,,,,,up
58,262,14.0,1.0,1.0,6.0,1.0,6.0,01_scarf.jpg,07_phone.jpg,6.0,1.0,6.0,6.0,07_phone.jpg,1.0,3.0,0.0,right,0.756699999988086,pre,Med,,,,,,,,,up
59,262,15.0,1.0,4.0,5.0,4.0,5.0,06_slipper.jpg,02_radio.jpg,5.0,4.0,4.0,4.0,06_slipper.jpg,0.0,0.0,1.0,left,0.9444000000059981,pre,0,,,,,,,,,up
60,262,16.0,1.0,2.0,4.0,2.0,4.0,03_dress.jpg,06_slipper.jpg,4.0,2.0,2.0,2.0,03_dress.jpg,0.0,3.0,0.0,left,1.13320000001795,pre,Low,,,,,,,,,up
61,262,17.0,1.0,3.0,2.0,3.0,2.0,04_satellite_dish.jpg,03_dress.jpg,3.0,2.0,3.0,3.0,04_satellite_dish.jpg,1.0,1.0,1.0,left,0.908599999994066,pre,0,,,,,,,,,up
62,262,18.0,1.0,3.0,1.0,3.0,1.0,04_satellite_dish.jpg,01_scarf.jpg,3.0,1.0,3.0,3.0,04_satellite_dish.jpg,1.0,3.0,0.0,left,0.7527999999821301,pre,Low,,,,,,,,,up
63,262,19.0,1.0,1.0,2.0,1.0,2.0,01_scarf.jpg,03_dress.jpg,2.0,1.0,2.0,2.0,03_dress.jpg,1.0,1.0,1.0,right,0.810399999976198,pre,0,,,,,,,,,up
64,262,20.0,1.0,6.0,4.0,6.0,4.0,07_phone.jpg,06_slipper.jpg,6.0,4.0,6.0,6.0,07_phone.jpg,1.0,3.0,0.0,left,1.251400000006015,pre,High,,,,,,,,,up
65,262,21.0,1.0,5.0,3.0,5.0,3.0,02_radio.jpg,04_satellite_dish.jpg,5.0,3.0,3.0,3.0,04_satellite_dish.jpg,0.0,3.0,0.0,right,1.088900000005992,pre,Med,,,,,,,,,up
66,262,22.0,1.0,4.0,3.0,4.0,3.0,06_slipper.jpg,04_satellite_dish.jpg,4.0,3.0,4.0,4.0,06_slipper.jpg,1.0,1.0,1.0,left,0.9713000000118651,pre,0,,,,,,,,,up
67,262,23.0,1.0,1.0,4.0,1.0,4.0,01_scarf.jpg,06_slipper.jpg,4.0,1.0,4.0,4.0,06_slipper.jpg,1.0,3.0,0.0,right,0.866599999994036,pre,Low,,,,,,,,,up
68,262,24.0,1.0,3.0,7.0,3.0,7.0,04_satellite_dish.jpg,05_hat.jpg,7.0,3.0,7.0,7.0,05_hat.jpg,1.0,3.0,0.0,right,0.8264999999998961,pre,High,,,,,,,,,up
69,262,25.0,1.0,1.0,5.0,1.0,5.0,01_scarf.jpg,02_radio.jpg,5.0,1.0,5.0,5.0,02_radio.jpg,1.0,3.0,0.0,right,0.941400000005955,pre,Low,,,,,,,,,up
70,262,26.0,1.0,7.0,5.0,7.0,5.0,05_hat.jpg,02_radio.jpg,7.0,5.0,7.0,7.0,05_hat.jpg,1.0,3.0,0.0,left,0.9954999999999921,pre,High,,,,,,,,,up
71,262,27.0,1.0,2.0,1.0,2.0,1.0,03_dress.jpg,01_scarf.jpg,2.0,1.0,2.0,2.0,03_dress.jpg,1.0,1.0,1.0,left,0.919699999988097,pre,0,,,,,,,,,up
72,262,28.0,1.0,5.0,4.0,5.0,4.0,02_radio.jpg,06_slipper.jpg,5.0,4.0,4.0,4.0,06_slipper.jpg,0.0,0.0,1.0,right,1.350099999993972,pre,0,,,,,,,,,up
73,262,29.0,1.0,7.0,6.0,7.0,6.0,05_hat.jpg,07_phone.jpg,7.0,6.0,7.0,7.0,05_hat.jpg,1.0,1.0,1.0,left,0.93640000000596,pre,0,,,,,,,,,up
74,262,30.0,1.0,2.0,1.0,2.0,1.0,03_dress.jpg,01_scarf.jpg,2.0,1.0,2.0,2.0,03_dress.jpg,1.0,1.0,1.0,left,0.75610000002382,pre,0,,,,,,,,,up
75,262,31.0,1.0,6.0,2.0,6.0,2.0,07_phone.jpg,03_dress.jpg,6.0,2.0,6.0,6.0,07_phone.jpg,1.0,3.0,0.0,left,1.301099999993994,pre,Med,,,,,,,,,up
76,262,32.0,1.0,5.0,6.0,5.0,6.0,02_radio.jpg,07_phone.jpg,6.0,5.0,6.0,6.0,07_phone.jpg,1.0,1.0,1.0,right,0.6840000000000821,pre,0,,,,,,,,,up
77,262,33.0,1.0,1.0,3.0,1.0,3.0,01_scarf.jpg,04_satellite_dish.jpg,3.0,1.0,3.0,3.0,04_satellite_dish.jpg,1.0,3.0,0.0,right,0.6921000000238561,pre,Low,,,,,,,,,up
78,262,34.0,1.0,6.0,5.0,6.0,5.0,07_phone.jpg,02_radio.jpg,6.0,5.0,6.0,6.0,07_phone.jpg,1.0,1.0,1.0,left,0.8825999999939991,pre,0,,,,,,,,,up
79,262,35.0,1.0,3.0,5.0,3.0,5.0,04_satellite_dish.jpg,02_radio.jpg,5.0,3.0,5.0,5.0,02_radio.jpg,1.0,3.0,0.0,right,1.282400000005964,pre,Med,,,,,,,,,up
80,262,36.0,1.0,7.0,2.0,7.0,2.0,05_hat.jpg,03_dress.jpg,7.0,2.0,7.0,7.0,05_hat.jpg,1.0,3.0,0.0,left,0.5627000000179121,pre,Med,,,,,,,,,up
81,262,37.0,1.0,2.0,3.0,2.0,3.0,03_dress.jpg,04_satellite_dish.jpg,3.0,2.0,3.0,3.0,04_satellite_dish.jpg,1.0,1.0,1.0,right,0.875,pre,0,,,,,,,,,up
82,262,38.0,1.0,4.0,1.0,4.0,1.0,06_slipper.jpg,01_scarf.jpg,4.0,1.0,4.0,4.0,06_slipper.jpg,1.0,3.0,0.0,left,0.673099999994065,pre,Low,,,,,,,,,up
83,262,39.0,1.0,4.0,5.0,4.0,5.0,06_slipper.jpg,02_radio.jpg,5.0,4.0,4.0,4.0,06_slipper.jpg,0.0,0.0,1.0,left,0.7759999999999531,pre,0,,,,,,,,,up
84,262,40.0,1.0,7.0,1.0,7.0,1.0,05_hat.jpg,01_scarf.jpg,7.0,1.0,7.0,7.0,05_hat.jpg,1.0,3.0,0.0,left,0.6755000000000561,pre,Med,,,,,,,,,up
85,262,41.0,1.0,4.0,6.0,4.0,6.0,06_slipper.jpg,07_phone.jpg,6.0,4.0,6.0,6.0,07_phone.jpg,1.0,3.0,0.0,right,0.6874000000060501,pre,High,,,,,,,,,up
86,262,42.0,1.0,4.0,2.0,4.0,2.0,06_slipper.jpg,03_dress.jpg,4.0,2.0,4.0,4.0,06_slipper.jpg,1.0,3.0,0.0,left,0.7291000000237771,pre,Low,,,,,,,,,up
87,262,43.0,1.0,4.0,3.0,4.0,3.0,06_slipper.jpg,04_satellite_dish.jpg,4.0,3.0,3.0,3.0,04_satellite_dish.jpg,0.0,0.0,1.0,right,0.8012999999821201,pre,0,,,,,,,,,up
88,262,44.0,1.0,4.0,7.0,4.0,7.0,06_slipper.jpg,05_hat.jpg,7.0,4.0,7.0,7.0,05_hat.jpg,1.0,3.0,0.0,right,1.250500000000101,pre,High,,,,,,,,,up
89,262,45.0,1.0,1.0,2.0,1.0,2.0,01_scarf.jpg,03_dress.jpg,2.0,1.0,2.0,2.0,03_dress.jpg,1.0,1.0,1.0,right,0.7291999999880541,pre,0,,,,,,,,,up
90,262,46.0,1.0,5.0,1.0,5.0,1.0,02_radio.jpg,01_scarf.jpg,5.0,1.0,5.0,5.0,02_radio.jpg,1.0,3.0,0.0,left,0.682199999988029,pre,Low,,,,,,,,,up
91,262,47.0,1.0,6.0,7.0,6.0,7.0,07_phone.jpg,05_hat.jpg,7.0,6.0,7.0,7.0,05_hat.jpg,1.0,1.0,1.0,right,0.587300000011964,pre,0,,,,,,,,,up
92,262,48.0,1.0,6.0,1.0,6.0,1.0,07_phone.jpg,01_scarf.jpg,6.0,1.0,6.0,6.0,07_phone.jpg,1.0,3.0,0.0,left,0.5675999999940581,pre,Med,,,,,,,,,up
93,262,49.0,1.0,6.0,3.0,6.0,3.0,07_phone.jpg,04_satellite_dish.jpg,6.0,3.0,6.0,6.0,07_phone.jpg,1.0,3.0,0.0,left,0.975200000017935,pre,High,,,,,,,,,up
94,262,50.0,1.0,2.0,5.0,2.0,5.0,03_dress.jpg,02_radio.jpg,5.0,2.0,5.0,5.0,02_radio.jpg,1.0,3.0,0.0,right,0.948700000017879,pre,Low,,,,,,,,,up
