,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
19,19,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
20,19,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
21,19,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
22,19,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23,19,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
24,19,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
25,19,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
26,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,19,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
31,19,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
32,19,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
33,19,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
