,Participant,Trial,Block,Item_1,Item_2,Rank_1,Rank_2,Image_1,Image_2,Winner,Loser,Chosen_item,Chosen_rank,Chosen_name,Accuracy,Acc_feedback,Feedback_on,key_resp.keys,key_resp.rt,Switched,Pair_value,final_loc_item_01_scarf.jpg,final_loc_item_02_radio.jpg,final_loc_item_03_dress.jpg,final_loc_item_04_satellite_dish.jpg,final_loc_item_05_hat.jpg,final_loc_item_06_slipper.jpg,final_loc_item_07_phone.jpg,mouse_select.clicked_name,Direction
0,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,107,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
19,107,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
20,107,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
21,107,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
22,107,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23,107,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
24,107,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
25,107,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
26,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,107,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
31,107,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
32,107,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
33,107,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
